mastery,difficulty,correct
0.644559,3,0
0.406410,1,1
0.159519,3,0
0.953362,3,1
0.518054,3,0
0.820070,3,0
0.453929,3,0
0.059200,3,0
0.756093,1,1
0.156462,3,0
0.256555,1,1
0.979582,2,1
0.908149,3,0
0.342005,2,0
0.053514,3,0
0.133565,1,1
0.242504,2,0
0.845140,3,1
0.936263,1,1
0.547848,2,1
0.595225,3,1
0.130351,2,0
0.113338,2,0
0.099971,2,0
0.220316,2,0
0.409456,2,0
0.227480,1,1
0.767428,3,1
0.672338,1,1
0.946529,3,1
0.784841,3,1
0.791444,2,1
0.647850,1,1
0.039508,2,0
0.687316,3,0
0.732946,3,1
0.016871,2,0
0.828299,2,1
0.161204,1,1
0.673844,3,1
0.357994,3,0
0.976286,1,1
0.718387,1,1
0.777608,2,1
0.304080,2,0
0.425441,3,1
0.560182,3,1
0.439181,1,1
0.936440,3,1
0.649687,1,1
0.765464,1,1
0.742776,3,1
0.942879,3,1
0.087637,2,0
0.316041,2,0
0.141426,1,1
0.201236,2,0
0.342697,1,1
0.182887,1,1
0.948139,3,1
0.280851,2,0
0.493367,1,1
0.835958,1,1
0.124003,2,0
0.144842,2,0
0.201766,2,0
0.058595,1,0
0.631726,3,1
0.885649,2,1
0.667907,1,1
0.448539,1,1
0.940235,2,1
0.665100,2,1
0.750189,3,1
0.605726,2,1
0.125166,2,0
0.397294,2,0
0.435994,3,0
0.196636,2,0
0.109167,1,1
0.322471,2,0
0.529028,1,1
0.558263,1,1
0.952267,2,1
0.826205,1,1
0.395777,3,0
0.697604,1,1
0.364740,3,0
0.698338,1,1
0.810220,2,1
0.347807,1,1
0.651650,2,1
0.554630,2,0
0.372122,1,1
0.879482,3,1
0.539055,1,1
0.591727,3,1
0.382941,1,1
0.178537,1,1
0.825282,3,1
0.491624,2,0
0.446314,1,1
0.565774,3,0
0.857029,3,1
0.539564,2,1
0.141385,3,0
0.991743,1,1
0.079946,1,0
0.317633,2,1
0.844700,1,1
0.066998,1,0
0.409893,3,0
0.946740,1,1
0.420292,3,0
0.305725,3,0
0.108885,2,0
0.966003,2,1
0.568766,3,0
0.072854,3,0
0.719584,3,1
0.657178,1,1
0.726704,1,1
0.305100,2,0
0.443792,3,0
0.760128,3,1
0.517901,3,0
0.688425,1,1
0.710934,1,1
0.607448,3,1
0.835115,1,1
0.152483,3,0
0.687404,1,1
0.969053,1,1
0.389837,1,1
0.509946,2,0
0.746515,2,1
0.347967,3,0
0.859047,1,1
0.920738,3,1
0.406934,1,1
0.718097,2,1
0.569541,1,1
0.215278,2,0
0.963270,2,1
0.299958,1,1
0.331901,2,0
0.847049,3,1
0.832132,2,1
0.237544,2,1
0.517050,1,1
0.894729,1,1
0.752485,3,1
0.571625,1,1
0.250521,1,1
0.134302,3,0
0.095704,3,0
0.458753,1,1
0.534401,3,0
0.526338,3,0
0.239126,2,1
0.473916,1,1
0.818486,2,1
0.392960,1,1
0.604740,1,1
0.449434,3,0
0.665565,1,1
0.383927,1,1
0.913351,3,1
0.066446,1,0
0.116936,2,0
0.447215,1,1
0.237901,3,0
0.073173,1,0
0.984111,2,1
0.694445,3,1
0.339575,3,0
0.923663,3,1
0.033944,2,0
0.220781,2,0
0.845261,1,1
0.808368,1,1
0.131870,3,0
0.642149,3,1
0.015986,1,0
0.142256,2,0
0.460072,1,1
0.157923,2,1
0.200266,3,0
0.420003,2,1
0.129712,2,0
0.154737,1,0
0.679653,2,1
0.493845,2,1
0.389751,1,1
0.698114,2,1
0.200069,3,0
0.408622,3,0
0.485333,1,1
0.181706,1,1
0.170425,2,0
0.580379,2,1
0.695566,2,1
0.503308,2,1
0.345594,1,1
0.162022,1,0
0.674273,1,1
0.093290,2,0
0.862433,1,1
0.728795,3,1
0.529130,1,1
0.292699,2,0
0.212415,1,0
0.361935,3,0
0.501641,2,0
0.594971,3,0
0.406228,1,1
0.527446,2,0
0.898487,2,1
0.075460,3,0
0.962180,1,1
0.362703,1,1
0.296379,2,0
0.413944,2,1
0.986872,2,1
0.940000,3,1
0.824815,3,1
0.003200,3,0
0.472600,3,1
0.446966,1,1
0.480114,3,1
0.887269,1,1
0.694906,3,0
0.191083,2,0
0.177048,2,0
0.241148,1,0
0.230352,1,0
0.139404,1,0
0.033426,3,0
0.599994,2,1
0.409381,3,0
0.020881,1,0
0.531086,3,0
0.841166,3,1
0.314403,2,0
0.867485,3,1
0.373370,2,1
0.651816,1,1
0.308988,2,0
0.421813,3,1
0.239083,2,0
0.284202,3,0
0.358530,2,0
0.731504,1,1
0.881541,1,1
0.099963,1,0
0.061897,2,0
0.910085,3,1
0.637821,3,1
0.426157,1,1
0.113843,2,0
0.903226,3,1
0.199343,2,0
0.610860,2,0
0.157652,2,0
0.921498,3,1
0.354584,1,1
0.689751,2,1
0.445200,2,0
0.060534,3,0
0.568520,1,1
0.465579,3,0
0.298039,3,0
0.568625,2,0
0.593717,3,0
0.471604,1,1
0.445772,3,0
0.100502,2,0
0.473396,3,0
0.508631,2,1
0.425353,1,1
0.930136,2,1
0.949627,2,1
0.647295,2,1
0.200252,1,0
0.994398,3,1
0.851578,2,1
0.808009,1,1
0.946871,3,1
0.582369,2,1
0.049449,3,0
0.349739,2,1
0.320563,2,0
0.148157,2,0
0.671367,2,1
0.438295,1,1
0.872198,2,1
0.549674,1,1
0.388633,2,1
0.688754,3,1
0.580266,1,1
0.498904,3,0
0.147514,1,0
0.498484,3,0
0.425383,2,0
0.622790,2,1
0.719000,2,1
0.328743,1,1
0.248720,1,0
0.152824,2,0
0.570596,2,1
0.144136,3,0
0.304149,2,0
0.690591,3,1
0.559405,3,1
0.250103,3,0
0.529071,3,0
0.946671,1,1
0.074054,2,0
0.079839,1,1
0.314521,3,0
0.126855,1,1
0.068536,3,0
0.358231,3,0
0.957930,1,1
0.219966,3,0
0.568073,1,1
0.654111,2,1
0.433301,1,1
0.757315,1,1
0.850921,1,1
0.506992,2,1
0.985125,2,1
0.637389,1,0
0.104683,3,0
0.325499,3,0
0.589254,2,1
0.076537,2,0
0.795654,3,1
0.988237,3,1
0.120921,2,0
0.295508,2,1
0.637177,3,0
0.405893,2,1
0.027673,1,0
0.730302,2,1
0.561545,1,1
0.154066,2,0
0.646667,1,1
0.654212,3,1
0.956026,1,1
0.119220,2,0
0.438528,1,1
0.373343,3,0
0.119988,3,0
0.112937,3,0
0.063770,1,0
0.115445,3,0
0.367128,2,0
0.160725,1,1
0.768524,2,1
0.106954,2,0
0.829119,3,1
0.623996,1,1
0.123010,3,0
0.030977,3,0
0.353681,2,1
0.143372,2,0
0.634299,2,1
0.687276,3,1
0.483910,3,0
0.310541,2,0
0.293898,2,0
0.768104,1,1
0.072477,3,0
0.204432,3,0
0.666690,1,1
0.909686,2,1
0.112806,3,0
0.670632,3,1
0.907984,2,1
0.376995,3,0
0.168715,3,0
0.450356,2,0
0.702268,3,1
0.485255,2,1
0.271117,3,0
0.632611,3,0
0.569142,1,1
0.479783,3,0
0.155767,2,0
0.921530,2,1
0.487661,3,1
0.833624,2,1
0.902092,2,1
0.738815,2,1
0.706308,1,1
0.645129,1,1
0.550169,2,1
0.134834,3,0
0.866604,2,1
0.733737,3,1
0.523497,1,1
0.551523,2,1
0.444201,2,0
0.229554,2,0
0.571120,1,1
0.551887,3,0
0.280600,2,1
0.746959,2,1
0.992391,3,1
0.243980,2,0
0.539135,1,1
0.997967,1,1
0.053179,1,0
0.905947,3,1
0.106785,3,0
0.446542,2,1
0.938784,3,1
0.722474,2,1
0.322616,1,0
0.390952,1,1
0.743131,3,0
0.478433,2,0
0.701280,2,0
0.209469,3,0
0.217320,1,1
0.014216,1,1
0.453323,1,1
0.830973,3,1
0.598060,3,0
0.030893,3,0
0.222146,2,1
0.725961,1,1
0.088925,2,0
0.093955,1,1
0.622479,1,1
0.080153,1,0
0.037642,3,0
0.290153,1,1
0.872483,2,1
0.214854,1,1
0.284540,2,0
0.870969,1,1
0.278557,2,0
0.429694,1,1
0.016884,2,0
0.295370,3,0
0.347952,2,0
0.306157,2,0
0.671643,3,1
0.250950,3,0
0.512981,3,0
0.418253,3,0
0.307493,3,0
0.010919,1,0
0.208794,3,0
0.517241,3,0
0.455786,2,1
0.067462,1,1
0.774540,2,1
0.661878,2,1
0.952816,3,1
0.137256,2,0
0.413797,2,1
0.073399,1,0
0.326420,1,1
0.358968,3,1
0.146110,2,0
0.184370,3,0
0.366443,3,0
0.948454,3,1
0.113637,2,0
0.854337,2,1
0.001652,3,0
0.516256,3,0
0.081110,1,0
0.901677,3,1
0.105449,2,1
0.495971,1,0
0.057525,3,0
0.934910,3,1
0.122275,3,0
0.402029,1,1
0.912779,1,1
0.659214,1,1
0.990311,1,1
0.359471,3,0
0.384451,1,0
0.187224,2,0
0.140591,1,0
0.169800,1,1
0.750861,2,1
0.495107,3,1
0.198015,1,1
0.826112,1,1
0.443193,2,0
0.878497,3,1
0.371772,1,1
0.727084,3,1
0.903479,1,1
0.680810,1,1
0.536711,2,1
0.568998,3,1
0.595412,3,1
0.821354,3,1
0.043297,1,1
0.318065,1,1
0.975492,1,1
0.300752,3,0
0.195540,3,0
0.282545,3,0
0.287518,3,0
0.200031,2,0
0.386497,1,1
0.555912,3,1
0.265896,3,0
0.782728,1,1
0.423992,2,0
0.718639,1,1
0.630897,2,1
0.294387,2,0
0.214267,2,0
0.493126,3,0
0.770660,3,1
0.835426,3,1
0.044428,2,0
0.300753,1,1
0.245472,1,0
0.089108,3,0
0.277074,1,0
0.116143,3,0
0.261092,1,1
0.645859,1,1
0.247765,2,0
0.197924,1,1
0.530116,3,1
0.480887,3,0
0.100666,1,0
0.719499,1,1
0.994199,3,1
0.450123,3,0
0.196173,1,0
0.752097,3,1
0.911326,2,1
0.145584,1,0
0.519615,2,1
0.926072,3,1
0.467875,3,0
0.698213,3,1
0.168053,3,0
0.652417,1,1
0.606657,2,1
0.208686,1,0
0.117486,3,0
0.630873,1,1
0.173682,2,0
0.757529,2,1
0.376104,3,0
0.480394,1,1
0.535812,2,1
0.401500,1,1
0.248145,3,0
0.070961,2,0
0.249253,2,1
0.244432,1,0
0.871615,3,1
0.951743,3,1
0.207702,1,1
0.318604,2,0
0.547898,2,1
0.983589,3,1
0.085635,2,0
0.941236,2,1
0.264475,1,1
0.752017,1,1
0.803519,3,1
0.555809,3,1
0.092343,3,0
0.584552,1,1
0.271976,1,0
0.155452,1,0
0.171351,1,1
0.377946,3,0
0.403955,1,0
0.629684,1,1
0.577531,2,1
0.494626,1,1
0.268837,1,0
0.969949,1,1
0.874832,1,1
0.743124,2,1
0.102937,3,0
0.408600,2,0
0.088131,3,0
0.641692,1,1
0.744317,3,1
0.382993,1,1
0.302074,2,1
0.770778,1,1
0.223618,2,0
0.395934,3,1
0.335181,3,0
0.810863,3,1
0.775554,1,1
0.153206,3,0
0.172119,3,0
0.184904,1,1
0.142253,2,0
0.693981,3,0
0.828263,2,1
0.644291,2,1
0.106156,1,0
0.212976,3,0
0.286503,3,0
0.964412,1,1
0.701179,3,0
0.227649,1,1
0.712059,1,1
0.657166,2,1
0.914447,2,1
0.546761,2,0
0.756424,3,1
0.322153,3,0
0.581874,3,0
0.074356,1,0
0.889597,2,1
0.384102,3,1
0.806032,2,1
0.147086,3,0
0.114120,2,0
0.548478,1,1
0.247945,2,0
0.803911,2,1
0.528592,3,0
0.854862,1,1
0.178790,1,1
0.759292,2,1
0.769522,2,1
0.893949,3,1
0.055467,3,0
0.783676,3,1
0.189961,3,0
0.316944,1,1
0.741417,2,1
0.802605,2,1
0.969196,1,1
0.110775,3,0
0.001972,2,0
0.657032,1,1
0.708979,2,1
0.659783,2,1
0.530462,2,0
0.500296,2,1
0.196100,3,0
0.713475,1,1
0.744726,2,1
0.817272,3,1
0.490653,1,1
0.296610,2,0
0.720817,2,1
0.658488,1,1
0.613512,1,1
0.735969,1,1
0.649695,3,1
0.838953,3,1
0.754831,3,1
0.779915,1,1
0.485339,2,0
0.985897,3,1
0.508187,3,0
0.744568,2,1
0.381975,3,0
0.826430,1,1
0.431282,1,1
0.185886,3,0
0.790017,2,1
0.979238,1,1
0.167085,1,1
0.519409,2,1
0.868027,1,1
0.592425,2,1
0.443331,2,0
0.962848,3,1
0.876647,3,1
0.261248,1,1
0.892651,1,1
0.269037,3,0
0.719606,2,1
0.282016,3,0
0.475894,3,1
0.843271,3,1
0.925247,1,1
0.718187,2,1
0.622563,3,0
0.276095,1,1
0.282764,1,1
0.282575,2,0
0.822490,3,1
0.318041,1,1
0.974611,2,1
0.014349,1,0
0.657839,1,1
0.068020,3,0
0.111509,1,0
0.741454,2,1
0.706272,2,1
0.964742,3,1
0.000532,3,0
0.038494,2,0
0.936668,2,1
0.350176,1,1
0.401740,3,0
0.534111,2,0
0.322743,1,0
0.167673,1,0
0.569518,1,0
0.833432,1,1
0.204951,1,1
0.258216,3,0
0.483870,1,1
0.111318,3,0
0.154352,3,0
0.075105,1,1
0.814506,1,1
0.380427,2,0
0.653137,2,1
0.230170,3,0
0.144945,3,0
0.453833,3,0
0.014092,1,0
0.578533,3,1
0.127883,1,1
0.732736,1,1
0.767176,2,1
0.426935,2,1
0.955636,2,1
0.920608,1,1
0.456388,2,1
0.641589,3,1
0.931663,2,1
0.948799,2,1
0.350811,1,1
0.471594,1,1
0.627689,3,1
0.673691,1,1
0.649285,3,1
0.311894,2,1
0.501990,3,0
0.166272,3,0
0.408020,3,0
0.803534,1,1
0.743187,2,1
0.923798,1,1
0.112361,2,0
0.462989,1,1
0.574065,1,1
0.688522,3,1
0.789755,2,1
0.422296,2,0
0.887666,3,1
0.466657,3,0
0.950473,2,1
0.332068,2,0
0.845619,3,1
0.171959,2,0
0.627507,3,1
0.293600,1,1
0.994448,2,1
0.969020,3,1
0.571528,2,1
0.951026,1,1
0.980997,2,1
0.838750,2,1
0.134731,2,1
0.560604,3,1
0.204739,1,1
0.902354,1,1
0.571308,1,1
0.701330,3,1
0.271713,1,1
0.803585,3,1
0.456177,2,1
0.292592,1,1
0.092010,1,1
0.700384,1,1
0.842828,2,1
0.153925,2,1
0.324543,1,1
0.209018,1,0
0.757887,3,1
0.941127,2,1
0.135711,3,0
0.554584,2,1
0.341971,3,0
0.455707,3,0
0.227905,3,0
0.746307,2,1
0.393751,1,1
0.401947,2,1
0.130481,3,0
0.443734,1,1
0.877900,2,1
0.572772,2,1
0.667925,2,1
0.998552,2,1
0.767389,2,1
0.795803,3,1
0.163869,2,0
0.757213,2,1
0.128321,1,0
0.490056,2,1
0.140211,2,0
0.822574,2,1
0.957664,1,1
0.269706,1,0
0.767271,3,1
0.147240,2,0
0.570174,3,0
0.491321,2,1
0.198872,1,1
0.616856,3,0
0.462172,2,1
0.497188,3,0
0.515679,1,1
0.337773,3,0
0.545480,3,0
0.028151,1,0
0.458601,1,1
0.975284,2,1
0.563578,1,1
0.935945,2,1
0.170475,1,1
0.445471,1,1
0.035124,2,0
0.362530,3,0
0.852279,1,1
0.483964,3,1
0.644622,3,0
0.009575,2,0
0.572815,2,1
0.879458,3,1
0.298947,3,0
0.421914,1,1
0.957387,3,1
0.735360,3,1
0.513587,2,1
0.454858,3,0
0.520255,3,0
0.441554,3,0
0.095914,2,0
0.557465,1,1
0.959523,2,1
0.208069,2,1
0.457696,1,1
0.634136,1,1
0.575067,3,0
0.494168,2,1
0.639763,2,1
0.898125,2,1
0.378146,3,0
0.954653,3,1
0.895360,3,1
0.146831,3,0
0.725832,1,1
0.487981,3,1
0.295176,1,0
0.889075,3,1
0.354461,3,0
0.442415,3,0
0.136624,1,1
0.586843,1,1
0.623431,2,1
0.940201,3,1
0.468007,2,1
0.729874,2,1
0.454614,1,1
0.648381,2,1
0.275216,2,0
0.775378,2,0
0.844352,1,1
0.750365,2,1
0.180169,2,0
0.210146,1,1
0.086333,2,0
0.298640,1,1
0.720288,2,1
0.043802,2,0
0.738450,2,1
0.088189,3,0
0.551916,3,0
0.992213,3,1
0.821666,3,1
0.331627,2,0
0.103065,1,0
0.689875,3,1
0.404668,3,0
0.833818,1,1
0.303849,2,0
0.069771,3,0
0.108152,3,0
0.282740,2,0
0.081639,2,0
0.502820,3,0
0.947449,2,1
0.927682,3,1
0.902526,3,1
0.281105,2,0
0.475489,2,1
0.455424,2,1
0.175482,2,0
0.102456,2,0
0.224695,1,0
0.965906,3,1
0.301749,2,0
0.452266,1,1
0.445648,2,0
0.219799,3,0
0.837407,2,1
0.248286,3,0
0.179238,1,0
0.697576,1,1
0.885025,3,1
0.184321,2,0
0.137528,1,0
0.394657,3,0
0.435244,1,1
0.492791,1,1
0.374992,1,1
0.516052,1,1
0.883456,2,1
0.915558,3,1
0.473041,2,1
0.845918,3,1
0.577796,2,0
0.305891,3,0
0.575826,2,0
0.947992,2,1
0.576264,1,1
0.555583,2,0
0.791411,2,1
0.743989,2,1
0.124308,2,0
0.855325,1,1
0.860703,2,1
0.956285,1,1
0.355960,2,0
0.897712,1,1
0.527648,1,1
0.076797,2,0
0.754899,3,0
0.389825,2,0
0.530211,2,0
0.976163,3,1
0.910565,2,1
0.993448,1,1
0.665440,3,1
0.752170,3,1
0.428179,1,1
0.570545,2,1
0.380754,3,0
0.991835,2,1
0.487857,1,1
0.272980,2,0
0.735631,2,0
0.461841,3,0
0.375770,3,0
0.444058,1,1
0.927971,3,1
0.079164,1,0
0.416121,3,0
0.030037,1,1
0.334616,1,0
0.735864,3,1
0.605631,2,1
0.438041,3,1
0.643896,1,1
0.740693,1,1
0.387986,2,1
0.253343,1,1
0.296840,3,0
0.932284,3,1
0.737641,2,1
0.924410,3,1
0.698420,3,1
0.233636,1,1
0.436618,2,1
0.154915,1,1
0.609400,3,1
0.070806,2,0
0.109982,1,0
0.549859,2,0
0.208467,3,0
0.057553,2,0
0.173335,3,0
0.281001,3,0
0.831345,2,1
0.399403,3,0
0.946338,2,1
0.098215,1,0
0.310818,1,1
0.360846,2,0
0.794381,3,1
0.785434,2,1
0.595724,1,1
0.605920,3,0
0.881258,1,1
0.087210,3,0
0.135714,1,0
0.733583,3,1
0.954226,1,1
0.485252,2,1
0.259756,2,0
0.402426,1,1
0.429551,1,1
0.349868,1,1
0.258763,1,1
0.502853,1,1
0.501062,3,1
0.144436,1,1
0.240595,2,0
0.658343,1,1
0.203969,2,0
0.952455,3,1
0.850508,2,1
0.481889,3,1
0.760901,1,1
0.505940,2,0
0.923036,2,1
0.180706,1,1
0.855724,3,1
0.669843,3,1
0.037452,2,0
0.723496,1,1
0.599679,2,1
0.849778,2,1
0.501766,3,0
0.383316,3,0
0.834737,3,1
0.187910,1,0
0.053008,1,0
0.207873,1,0
0.208150,2,0
0.637166,2,1
0.347317,3,0
0.329711,3,0
0.127744,3,0
0.939443,1,1
0.000508,3,0
0.151785,3,0
0.999625,2,1
0.923883,3,1
0.552260,3,1
0.722768,2,1
0.737362,2,1
0.625420,3,1
0.615032,1,1
0.453942,3,0
0.837630,1,1
0.011288,2,0
0.311631,3,0
0.395581,3,0
0.308092,1,1
0.392365,3,0
0.613669,1,1
0.390827,3,0
0.632408,3,0
0.157116,1,1
0.203029,3,0
0.513495,2,1
0.800725,2,1
0.695174,3,1
0.916566,3,1
0.259898,3,0
0.340620,1,1
0.782451,2,1
0.835385,1,1
0.578964,3,0
0.176586,2,0
0.932449,1,1
0.932362,3,1
0.455789,1,1
0.057095,1,0
0.314029,1,0
0.994123,2,1
0.330841,3,0
0.045758,1,0
0.972097,2,1
0.613330,1,1
0.819604,3,1
0.595214,1,1
0.524403,1,1
0.368785,1,1
0.326879,2,1
0.528613,1,1
0.858711,1,1
0.550124,1,1
0.188237,3,0
0.387965,2,1
0.328214,2,0
0.705748,2,1
0.214698,3,0
0.070395,1,0
0.476240,2,0
0.429712,2,0
0.273158,2,0
0.609234,3,0
0.144921,3,0
0.914932,3,1
0.991797,2,1
0.080754,3,0
0.029582,2,0
0.898812,1,1
0.261289,2,0
0.568243,1,1
0.186142,2,0
0.849383,2,1
0.502658,2,1
0.106642,3,0
0.228994,3,0
0.761467,2,1
0.994942,1,1
0.953109,3,1
0.972011,3,1
0.286519,2,0
0.300641,2,0
0.076275,1,1
0.397312,2,0
0.069660,2,0
0.397666,2,0
0.681395,1,1
0.910702,1,1
0.014892,2,0
0.886709,1,1
0.233451,3,0
0.267515,3,0
0.358785,1,1
0.800916,3,0
0.610815,3,0
0.717567,2,1
0.981565,2,1
0.168348,1,1
0.836335,2,1
0.192017,3,0
0.703678,2,1
0.148427,2,0
0.295838,1,0
0.249069,2,0
0.074087,1,0
0.724302,1,1
0.385725,2,1
0.217607,2,1
0.891326,1,1
0.135993,1,0
0.890600,2,1
0.463998,3,0
0.584033,1,1
0.810880,1,1
0.646678,2,1
0.350100,2,0
0.356209,2,1
0.997117,3,1
0.445217,1,1
0.335113,1,1
0.604137,3,0
0.920126,1,1
0.677602,1,1
0.041881,1,0
0.233898,3,0
0.387240,2,1
0.403137,2,1
0.510563,1,1
0.345045,3,0
0.182844,3,0
0.831985,2,1
0.100380,3,0
0.808686,2,1
0.397632,2,0
0.171311,3,0
0.471046,1,1
0.623083,3,1
0.021841,2,0
0.571674,3,0
0.334425,2,0
0.641841,1,1
0.926151,1,1
0.036840,1,1
0.107280,3,0
0.107335,1,0
0.931134,2,1
0.295882,3,0
0.423369,1,1
0.131375,3,0
0.644070,2,1
0.917383,2,1
0.476534,1,1
0.417855,3,0
0.680007,3,0
0.544174,3,0
0.619765,3,1
0.813893,1,1
0.709677,3,0
0.107903,2,0
0.340843,2,0
0.020476,3,0
0.272175,3,0
0.330589,3,0
0.663030,2,1
0.815725,3,1
0.306936,3,0
0.696540,3,1
0.937422,1,1
0.228447,1,1
0.172415,3,0
0.545773,3,0
0.610084,1,1
0.350386,1,1
0.469788,2,1
0.035404,2,0
0.034345,3,0
0.162706,2,0
0.671872,1,1
0.307045,1,1
0.713540,1,1
0.848778,2,1
0.494002,3,0
0.623697,1,1
0.201647,3,0
0.176953,2,0
0.640235,1,1
0.217642,1,0
0.119036,2,0
0.928361,2,1
0.641939,1,1
0.342251,1,0
0.017903,1,0
0.316503,3,0
0.048541,1,0
0.618691,2,1
0.912838,2,1
0.871850,3,1
0.612254,3,0
0.107090,3,0
0.892183,1,1
0.502466,3,0
0.410718,2,0
0.067513,2,0
0.783548,2,1
0.968408,2,1
0.571709,2,1
0.227192,3,0
0.362934,1,1
0.378167,2,1
0.608459,2,1
0.813123,2,1
0.041629,2,0
0.470080,3,0
0.834737,3,1
0.683382,3,1
0.704713,3,1
0.266741,1,0
0.387844,2,1
0.643212,2,1
0.937262,3,1
0.935429,2,1
0.312869,1,0
0.004702,1,0
0.274691,2,0
0.395852,2,1
0.259273,2,0
0.915438,1,1
0.022456,2,0
0.591572,2,1
0.882070,2,1
0.490733,2,1
0.541198,1,1
0.692978,1,1
0.635426,1,1
0.990550,1,1
0.047515,1,0
0.490316,2,1
0.311406,3,0
0.330553,3,0
0.757164,2,1
0.634615,1,1
0.681185,1,1
0.169966,1,1
0.626591,3,1
0.055571,1,0
0.327193,3,0
0.268970,1,0
0.610127,2,1
0.870922,2,1
0.087796,1,0
0.549894,3,0
0.862289,2,1
0.697077,1,1
0.818593,2,1
0.640986,3,1
0.566437,1,1
0.049451,2,0
0.165481,3,0
0.482085,2,1
0.394193,2,0
0.705795,3,1
0.047535,3,0
0.041445,3,0
0.030858,1,0
0.238372,2,0
0.055512,2,0
0.363925,1,1
0.218918,2,0
0.266428,3,0
0.027754,2,0
0.609181,2,0
0.294955,3,0
0.302307,3,0
0.239169,2,0
0.026728,2,0
0.909958,2,1
0.500405,1,1
0.385058,1,1
0.053067,3,0
0.646495,3,0
0.734646,2,1
0.303707,3,0
0.337936,2,0
0.029542,2,0
0.528429,1,1
0.432291,1,1
0.706582,2,1
0.121854,1,0
0.858650,1,1
0.738033,1,1
0.839707,3,1
0.729383,1,1
0.949376,2,1
0.917380,1,1
0.232022,1,0
0.050062,1,0
0.566743,2,1
0.339579,2,1
0.354877,3,0
0.794630,1,1
0.892578,3,1
0.623107,3,0
0.135981,2,1
0.650184,3,1
0.583640,2,0
0.542032,2,0
0.694566,3,1
0.611710,3,1
0.199567,2,0
0.315560,3,0
0.067169,1,0
0.881989,2,1
0.931343,1,1
0.815801,1,1
0.343883,3,0
0.628395,1,1
0.283366,1,0
0.837714,1,1
0.761205,1,1
0.847508,1,1
0.867486,2,1
0.282781,3,0
0.338219,1,0
0.637277,2,1
0.188746,3,0
0.053130,2,0
0.394017,2,0
0.131228,1,0
0.534859,1,1
0.862042,2,1
0.283790,1,0
0.963740,2,1
0.418307,2,1
0.533724,2,1
0.148809,2,0
0.036015,3,0
0.666263,3,1
0.820304,2,1
0.304569,1,1
0.362324,2,0
0.727859,2,1
0.371876,3,0
0.028310,2,0
0.512736,1,1
0.870425,3,1
0.292139,1,1
0.488343,2,0
0.690183,1,1
0.336019,2,1
0.488944,2,1
0.666533,3,1
0.800500,3,1
0.463100,1,1
0.605458,2,1
0.403710,2,1
0.392878,1,1
0.137109,1,0
0.242597,1,1
0.224953,2,0
0.668709,2,1
0.416170,2,1
0.207932,3,0
0.805302,1,1
0.437442,3,0
0.671165,2,1
0.786730,2,1
0.412317,1,1
0.657056,1,1
0.037971,2,0
0.550444,1,1
0.146024,2,0
0.283062,3,0
0.921867,3,1
0.507701,3,0
0.323207,3,0
0.907686,2,1
0.365364,2,0
0.160645,3,0
0.626399,3,0
0.882762,2,1
0.547870,1,1
0.634582,2,1
0.325560,2,0
0.179279,2,0
0.423826,2,0
0.266723,1,1
0.642896,3,1
0.193167,3,0
0.727206,2,1
0.151306,3,0
0.733619,2,1
0.329525,2,0
0.448601,3,0
0.483640,2,1
0.769828,1,1
0.945097,3,1
0.668998,1,1
0.238909,2,0
0.152579,1,0
0.841389,2,1
0.491355,1,1
0.170480,1,0
0.093400,2,0
0.402898,2,1
0.194326,2,0
0.533366,3,1
0.816665,1,1
0.042737,2,0
0.957325,2,1
0.045669,1,0
0.015064,2,0
0.088990,3,0
0.591148,3,1
0.982440,1,1
0.423617,3,0
0.136602,3,0
0.070164,2,0
0.986497,1,1
0.100540,3,0
0.781032,2,1
0.204045,3,0
0.280735,2,0
0.961956,1,1
0.705014,1,1
0.358787,3,0
0.124564,2,0
0.588707,2,1
0.753486,3,1
0.636058,2,1
0.659292,1,1
0.090655,1,0
0.972800,1,1
0.567085,2,1
0.297263,1,1
0.667127,2,1
0.785437,3,1
0.798195,2,1
0.996895,3,1
0.041479,3,0
0.410272,2,1
0.437318,3,0
0.065047,3,0
0.462159,2,1
0.741402,2,1
0.444870,3,0
0.565343,3,1
0.646155,3,0
0.282723,3,0
0.591973,1,1
0.992927,1,1
0.813629,1,1
0.238870,1,0
0.409590,3,0
0.334220,1,1
0.688006,3,0
0.028588,2,0
0.525396,3,0
0.073747,1,0
0.927121,1,1
0.393519,3,0
0.774191,2,1
0.737484,2,1
0.604832,1,1
0.397720,2,0
0.243302,1,0
0.523873,2,1
0.226337,1,1
0.954015,3,1
0.582625,1,1
0.511435,3,1
0.341360,2,1
0.437162,1,0
0.184820,1,0
0.667220,3,1
0.245267,2,0
0.509810,3,1
0.820224,1,1
0.570621,3,1
0.010369,2,0
0.615542,1,1
0.653769,1,1
0.927780,2,1
0.099968,3,0
0.446082,3,0
0.592736,2,1
0.363158,2,1
0.352101,2,1
0.558359,3,1
0.139269,3,0
0.226368,2,0
0.584713,3,1
0.036224,2,0
0.351817,1,1
0.895380,2,1
0.032062,3,0
0.906837,1,1
0.698933,1,1
0.114961,3,0
0.735520,2,1
0.437959,2,1
0.241210,2,0
0.907796,3,1
0.962026,1,1
0.768484,1,1
0.976458,2,1
0.556138,2,1
0.317476,1,1
0.300215,3,0
0.305004,2,0
0.587539,3,0
0.718283,3,1
