mastery,trend,attempts_count,at_risk
0.796837,0.161633,12,0
0.115614,-0.176206,45,1
0.917118,-0.116175,30,0
0.964965,0.001284,12,0
0.186646,-0.071502,18,1
0.603458,-0.020062,43,0
0.119151,0.147252,32,0
0.507105,0.206733,42,0
0.532717,-0.216099,3,1
0.172768,0.181259,26,1
0.846528,0.022807,35,0
0.287068,0.071091,9,0
0.098128,-0.089389,49,1
0.480645,-0.191145,20,1
0.144673,0.250202,14,0
0.645133,-0.241820,32,1
0.442232,0.233560,48,0
0.776091,0.231867,24,0
0.650782,0.233976,47,0
0.203394,0.231122,19,1
0.663654,-0.093918,17,0
0.236260,0.167296,43,0
0.411099,0.103353,48,1
0.667933,0.100816,24,0
0.941303,-0.264868,15,1
0.643507,0.150982,30,0
0.217562,0.175257,47,0
0.301025,-0.280835,25,1
0.181862,-0.048622,13,1
0.422132,0.051634,13,0
0.830881,-0.092047,19,0
0.426836,-0.208628,29,1
0.727631,0.050027,6,0
0.418423,0.164255,34,0
0.020526,0.011232,22,1
0.203664,-0.064416,32,1
0.586670,-0.189770,29,1
0.546699,0.050440,15,0
0.401754,0.260179,6,0
0.233911,0.148419,10,0
0.542030,0.215724,41,0
0.409034,0.042707,7,0
0.883540,-0.172404,24,0
0.601047,0.237275,39,0
0.292701,-0.204267,8,1
0.809515,0.187712,44,0
0.673556,0.169516,35,0
0.802926,-0.045429,3,0
0.422426,-0.021994,13,0
0.572968,-0.195514,23,1
0.967556,-0.158733,40,0
0.793534,0.021556,45,0
0.641261,0.141334,27,0
0.190755,-0.003913,7,1
0.362551,0.081469,9,0
0.642970,0.265212,5,0
0.944765,0.261520,19,0
0.870537,0.120640,4,0
0.487309,0.273352,13,0
0.305861,-0.118638,38,1
0.234190,0.093312,36,1
0.848450,-0.182400,38,0
0.596404,0.222727,20,0
0.651082,0.267753,9,0
0.054571,0.058633,45,0
0.987381,0.256625,35,0
0.182088,-0.097943,9,1
0.939123,-0.200203,31,0
0.768883,-0.221677,48,0
0.888679,-0.037536,7,0
0.299288,0.111019,50,0
0.449585,-0.274177,39,1
0.211600,0.060246,31,1
0.834545,-0.154744,16,0
0.707033,0.062407,3,0
0.085680,0.207164,35,1
0.796929,-0.010494,22,0
0.245235,0.097406,13,0
0.143712,0.293945,5,0
0.900036,0.127680,23,0
0.016593,0.167303,15,1
0.745494,0.262867,20,0
0.012504,-0.242320,45,1
0.112971,0.046856,8,1
0.087480,-0.083036,47,1
0.968516,-0.243255,11,0
0.283611,-0.283926,29,1
0.388665,0.216563,23,0
0.142643,-0.080384,19,1
0.423456,0.023383,23,0
0.452179,0.040559,17,0
0.064777,0.096899,32,1
0.858892,0.036069,14,0
0.798506,0.142341,23,0
0.912335,-0.016573,41,0
0.621844,-0.098278,28,1
0.354157,0.249717,36,0
0.525106,-0.082759,9,1
0.955947,-0.056324,50,0
0.607781,-0.068365,33,0
0.488435,-0.146264,40,1
0.192836,-0.279309,47,1
0.561268,-0.255821,3,0
0.731719,0.226594,22,0
0.081971,0.275458,31,1
0.979975,-0.230566,9,0
0.834291,0.231215,33,0
0.921992,-0.083339,15,1
0.323749,0.247025,10,1
0.074821,0.160811,39,1
0.107706,-0.247946,37,1
0.912491,-0.032762,32,0
0.330710,0.264955,9,0
0.977728,-0.120632,32,0
0.219455,0.272489,46,0
0.317599,-0.170992,11,1
0.446373,-0.236924,29,1
0.347023,-0.201997,47,1
0.564936,-0.192974,35,1
0.877457,0.167508,46,0
0.821438,-0.201777,28,0
0.819032,-0.130418,27,1
0.937844,-0.105801,17,0
0.892321,0.043581,6,0
0.796460,0.299859,41,0
0.910408,-0.031273,24,0
0.394676,0.257496,33,0
0.686222,-0.096725,45,0
0.221622,0.059318,22,1
0.074328,-0.244855,43,1
0.772011,-0.218764,6,0
0.148429,-0.003023,37,1
0.510857,0.249404,32,0
0.353480,-0.003719,40,1
0.562511,-0.052361,28,0
0.754042,-0.264204,44,1
0.861810,0.270471,34,0
0.002010,-0.090149,5,1
0.930571,0.196767,20,0
0.672536,-0.223429,36,1
0.074109,0.299819,17,0
0.194357,-0.221624,27,1
0.632266,0.100614,8,0
0.122634,-0.030468,43,1
0.766898,0.266675,32,0
0.107561,0.045741,20,1
0.478631,0.086014,13,0
0.451290,0.188257,16,0
0.435311,-0.098425,34,0
0.238602,0.205397,21,0
0.349837,0.173186,19,0
0.678633,-0.024590,27,0
0.198681,-0.084903,28,1
0.924437,-0.030883,5,0
0.527382,0.089187,30,0
0.967662,-0.054119,43,0
0.122090,-0.259110,14,1
0.296439,-0.105704,16,1
0.944266,-0.053569,30,0
0.674931,-0.064563,28,0
0.674895,0.115403,12,0
0.099726,-0.095217,26,1
0.495067,0.118171,19,1
0.802511,0.033136,48,0
0.010366,0.280737,30,0
0.297134,0.198879,11,0
0.178289,-0.254527,10,1
0.146998,0.203114,32,1
0.486155,0.033962,49,1
0.310151,-0.004014,44,0
0.015148,0.275850,50,0
0.418962,-0.176392,25,1
0.114940,0.155119,5,1
0.486195,-0.062802,18,0
0.738221,0.022159,19,1
0.668820,0.186005,5,0
0.674916,0.296024,13,0
0.959873,-0.079970,18,0
0.198260,0.096635,26,1
0.363750,0.161864,47,0
0.476196,-0.178988,21,0
0.583212,-0.265441,43,1
0.912467,-0.043512,37,0
0.744218,0.159078,45,0
0.582505,-0.118684,8,0
0.921589,-0.166476,41,0
0.630715,-0.272622,4,1
0.565682,0.207964,36,0
0.144835,0.261873,3,0
0.921375,-0.259204,36,0
0.745774,-0.080305,44,0
0.011801,0.078678,6,0
0.689890,-0.246426,12,0
0.243483,-0.138076,14,1
0.130655,0.218297,6,0
0.209293,0.095735,27,1
0.208138,-0.114387,12,1
0.805584,-0.248690,21,0
0.924886,0.147889,46,0
0.458015,0.145934,32,0
0.152148,-0.137501,24,1
0.958044,-0.155483,17,0
0.842598,-0.252677,49,0
0.806595,-0.038727,41,0
0.334508,-0.247084,22,1
0.488660,0.239633,17,0
0.997599,-0.080124,27,0
0.265768,0.252497,16,0
0.906583,0.038240,7,0
0.403093,0.218268,49,0
0.527379,-0.206682,14,1
0.281898,0.017822,18,0
0.362183,0.095198,45,1
0.947674,0.084630,44,0
0.678731,-0.078611,7,1
0.084977,-0.041487,47,1
0.127383,-0.117625,8,1
0.814003,0.066796,39,0
0.879944,-0.007122,44,0
0.916133,-0.110908,13,0
0.347699,-0.034274,21,1
0.764291,0.076984,50,0
0.072078,0.199049,42,0
0.169948,0.179883,8,1
0.027174,0.210347,10,0
0.494920,0.182505,23,0
0.120482,-0.128271,3,1
0.510565,-0.081364,17,0
0.100702,0.058777,43,1
0.193544,0.078483,40,1
0.054795,-0.220290,17,1
0.064898,0.191715,29,0
0.871376,0.257502,6,0
0.631203,-0.229133,40,1
0.178927,0.299626,11,0
0.552562,-0.219359,29,1
0.712467,-0.012005,32,0
0.201079,-0.208480,17,1
0.430368,-0.122883,33,1
0.671167,-0.092109,47,0
0.590856,0.267006,36,0
0.568754,0.104268,20,0
0.945917,0.034058,7,0
0.869020,0.263076,16,0
0.924522,0.239648,47,0
0.709959,-0.158793,34,1
0.613543,0.228137,38,0
0.228846,0.161387,43,0
0.901208,-0.110479,4,0
0.434406,-0.156566,7,1
0.257322,0.116099,41,0
0.507153,-0.218383,13,1
0.584011,0.042697,24,0
0.454039,0.262006,35,0
0.236146,0.055574,33,0
0.107600,0.019705,25,1
0.994505,0.071545,15,0
0.081048,0.084794,23,1
0.493271,0.006470,27,0
0.246873,0.062514,31,1
0.325684,-0.295943,12,1
0.046901,-0.093442,11,1
0.522304,-0.075261,36,1
0.730186,-0.043894,48,0
0.199771,0.286383,34,0
0.587945,-0.227483,38,1
0.571409,-0.253003,19,1
0.422088,-0.257265,22,1
0.869459,0.223831,26,0
0.741814,-0.008187,46,1
0.974157,0.110583,32,0
0.184291,0.181741,46,0
0.545822,0.206140,26,0
0.165376,-0.258002,24,1
0.811218,-0.165624,35,0
0.368618,0.094204,36,0
0.686384,0.271330,33,0
0.026327,0.045339,9,1
0.152566,-0.152835,18,1
0.219726,0.018082,25,0
0.759634,-0.233374,10,0
0.118451,-0.249033,28,1
0.888564,-0.292166,49,1
0.578438,-0.210392,38,0
0.102498,-0.029672,15,1
0.845616,0.047677,20,0
0.477794,-0.155104,9,0
0.343649,-0.157178,11,1
0.586501,0.178177,40,0
0.033722,0.284290,31,0
0.650962,-0.005839,9,0
0.922747,-0.139211,35,0
0.658354,0.164257,45,0
0.409900,-0.157212,15,1
0.018228,0.097768,38,1
0.469601,0.196789,38,0
0.472045,0.095832,9,0
0.590092,-0.147681,30,1
0.750958,0.143360,35,0
0.198648,0.180525,3,0
0.776087,-0.134225,48,0
0.106044,0.010592,38,1
0.912796,0.032692,9,0
0.688228,0.034361,34,0
0.919940,0.136102,43,0
0.436116,0.060714,9,0
0.685508,-0.233447,45,0
0.846511,0.194228,10,0
0.157162,-0.038818,35,1
0.788006,0.077854,38,0
0.848021,0.084399,43,0
0.887763,0.044658,11,0
0.279120,0.174378,28,0
0.031926,0.187944,13,1
0.261250,0.262773,43,0
0.689259,0.171858,24,0
0.196617,0.050753,23,1
0.458114,-0.203919,13,1
0.421645,-0.159514,4,1
0.554264,0.091531,50,0
0.004411,0.165830,16,1
0.674596,0.065539,21,0
0.735658,0.298943,41,0
0.002525,-0.222657,26,1
0.883668,-0.079512,13,0
0.520040,0.014974,10,1
0.839359,-0.076394,21,0
0.637261,0.180815,48,0
0.754838,-0.223733,16,1
0.552316,0.187865,25,0
0.735514,-0.177838,11,0
0.160964,-0.243794,18,1
0.093447,-0.044282,20,1
0.856154,-0.256114,37,1
0.674604,0.154796,41,0
0.084509,-0.051262,29,1
0.472639,-0.272189,43,1
0.263127,0.018499,38,1
0.495637,0.090153,25,0
0.245147,0.122298,5,1
0.793829,-0.231714,19,0
0.921896,-0.239640,4,1
0.759204,0.119089,23,0
0.107300,-0.165604,23,1
0.466663,0.168906,4,0
0.636400,-0.067656,7,1
0.751392,-0.038492,46,0
0.657292,0.271986,34,0
0.274015,-0.064534,19,1
0.380184,-0.136275,28,1
0.085774,-0.277276,14,1
0.364727,0.040658,42,1
0.809415,-0.244905,4,1
0.263264,0.173192,22,0
0.510464,0.246630,9,0
0.294581,-0.072936,19,1
0.444286,-0.258844,20,1
0.613541,-0.254284,34,1
0.007855,0.057195,3,1
0.539469,0.054535,44,0
0.713011,0.093938,13,0
0.351842,0.288724,13,0
0.206583,0.065969,33,0
0.999287,0.124195,22,0
0.443230,-0.082347,21,0
0.511632,0.177643,16,0
0.234750,-0.285539,48,1
0.813479,0.030999,16,0
0.792085,0.110812,26,0
0.153321,0.145606,34,1
0.533832,-0.133136,11,0
0.765879,0.175762,21,0
0.360464,-0.252183,41,1
0.155564,-0.009484,15,1
0.593374,0.217767,22,0
0.727881,0.149269,15,0
0.422724,0.182425,37,0
0.729756,-0.290623,6,1
0.665206,0.196209,6,0
0.225588,0.181662,42,0
0.909312,-0.298875,14,0
0.644305,-0.280988,15,1
0.945040,0.179167,30,0
0.734635,-0.171630,3,0
0.860045,-0.093061,38,0
0.603456,0.010403,39,0
0.954735,0.086569,23,0
0.316081,-0.239737,9,1
0.750607,0.130857,10,0
0.929200,0.030580,21,0
0.377654,0.265449,33,0
0.793012,0.122552,49,0
0.328392,0.283963,5,0
0.922794,-0.098501,50,1
0.949657,0.046534,20,0
0.582322,0.060272,38,0
0.884580,0.198430,7,0
0.478872,-0.146822,24,0
0.983123,-0.039988,31,0
0.621059,0.269194,29,0
0.483880,-0.236732,30,1
0.317001,-0.294765,43,1
0.449960,0.126507,41,0
0.206772,0.196446,34,0
0.069581,0.075072,19,1
0.621668,0.222141,17,0
0.188885,-0.151052,27,1
0.068381,0.162096,37,0
0.806391,0.220072,15,0
0.137158,-0.043554,32,1
0.216802,-0.010015,5,1
0.202765,-0.179186,3,1
0.803044,0.081391,50,0
0.046108,0.242351,4,0
0.903899,-0.190997,12,1
0.945371,-0.226211,46,0
0.440045,0.197124,17,0
0.304510,-0.197661,6,1
0.678574,0.242425,43,0
0.894065,0.219281,39,0
0.177177,-0.189451,6,1
0.292711,-0.146431,25,1
0.177722,-0.163533,36,1
0.162803,-0.212109,5,1
0.356305,0.283167,15,0
0.152147,-0.093612,27,1
0.885878,0.186549,19,0
0.940943,-0.297113,14,1
0.412440,-0.007171,36,1
0.633435,0.227349,18,0
0.714588,0.181234,23,0
0.705037,-0.220080,38,1
0.678949,-0.150901,10,1
0.340830,-0.258738,22,1
0.434387,0.284252,45,0
0.067043,-0.156161,15,1
0.391703,-0.011406,43,1
0.310923,-0.209541,39,1
0.604161,0.120682,25,0
0.884523,0.090820,26,0
0.284667,-0.034720,5,1
0.587916,-0.159259,4,1
0.964769,-0.042547,13,0
0.475836,0.225613,6,0
0.400379,-0.079669,33,1
0.553368,0.284831,25,0
0.906583,0.139499,21,0
0.065252,-0.006701,48,1
0.556307,0.265321,50,0
0.273604,-0.040279,46,0
0.901602,0.174920,37,0
0.183950,-0.194056,48,1
0.359123,-0.009384,44,0
0.188425,-0.053661,9,1
0.267346,-0.067423,35,1
0.958160,-0.043866,7,0
0.084970,0.192609,43,1
0.564893,0.214743,35,0
0.006458,0.011155,4,1
0.439529,-0.207822,32,1
0.215525,0.250911,34,0
0.870439,-0.093284,39,0
0.173976,-0.082766,42,1
0.420723,0.109073,36,0
0.901972,-0.136284,34,0
0.452764,0.042316,8,0
0.747407,-0.242868,40,1
0.255164,-0.283074,24,1
0.766770,-0.096207,32,0
0.626097,0.162287,42,0
0.518588,0.047296,34,0
0.451334,0.288411,3,0
0.713544,0.154325,26,0
0.090425,-0.233433,17,1
0.280474,0.270921,37,0
0.282179,0.229721,37,0
0.343603,-0.013173,29,1
0.851581,-0.277868,23,0
0.658878,-0.122803,29,0
0.969164,0.241069,30,0
0.264562,0.015824,34,1
0.946218,-0.159461,5,0
0.305980,0.279272,27,0
0.261953,0.171180,26,1
0.419937,0.140423,3,0
0.262295,0.228252,18,1
0.654837,0.230353,14,0
0.378286,0.252890,16,0
0.740146,-0.118166,18,0
0.436112,-0.146945,3,1
0.848292,-0.087938,18,0
0.632784,-0.007189,28,0
0.087932,0.057742,13,1
0.036028,0.042990,49,1
0.333528,-0.001286,41,0
0.105646,0.135440,43,1
0.856713,0.178683,12,0
0.676980,0.159403,45,0
0.329043,-0.145850,45,1
0.669427,-0.009581,8,0
0.876519,0.143707,28,0
0.351847,0.215725,49,0
0.753643,0.029498,10,0
0.231602,-0.014196,43,0
0.540820,0.009034,17,1
0.372365,-0.057018,44,1
0.519531,-0.297393,43,1
0.084020,0.290832,27,0
0.899674,0.041503,24,0
0.854986,-0.120332,8,0
0.497643,-0.183834,6,1
0.193827,-0.045880,36,1
0.051008,0.194153,44,0
0.625737,-0.188393,23,1
0.520343,0.093087,36,0
0.141298,-0.239092,45,1
0.273744,-0.248440,38,1
0.426464,0.125596,43,0
0.758596,-0.209358,18,1
0.048094,-0.239556,21,1
0.553139,-0.026170,17,0
0.414020,-0.246164,28,1
0.957102,0.177209,10,0
0.246317,-0.149364,3,1
0.634448,0.143257,8,0
0.122739,0.083012,12,1
0.829333,0.289295,3,0
0.102781,-0.053232,49,1
0.874426,0.217736,8,0
0.274849,-0.093590,4,1
0.445311,0.280819,33,0
0.171804,0.217302,28,0
0.345611,-0.189457,31,1
0.332046,-0.156651,45,1
0.474411,-0.286795,11,1
0.295024,-0.105080,4,1
0.138375,0.213809,27,1
0.455741,-0.149693,36,1
0.029493,0.070283,16,1
0.012278,0.044359,15,1
0.696298,-0.124094,3,0
0.607084,0.085652,41,0
0.353886,-0.026094,38,0
0.464685,0.238548,42,0
0.552344,-0.002513,17,1
0.211488,-0.217524,35,1
0.843608,0.105387,13,0
0.607939,0.294500,22,0
0.533226,0.164479,35,0
0.445440,-0.170367,31,1
0.055487,-0.070923,46,1
0.861458,0.206866,5,0
0.368747,-0.011222,17,1
0.729959,0.210206,22,0
0.773959,-0.007255,22,0
0.223610,-0.027258,12,1
0.631930,-0.074215,43,0
0.118503,-0.218420,16,1
0.230824,0.106622,20,1
0.594777,-0.033109,7,0
0.733451,-0.289866,16,0
0.216770,-0.136747,45,1
0.198189,-0.248929,43,1
0.862634,0.059822,41,0
0.690138,0.040641,32,0
0.406717,-0.233848,42,1
0.629568,-0.244070,4,1
0.935468,-0.235999,34,0
0.956346,0.082266,41,0
0.171972,-0.120263,5,1
0.342007,-0.099207,40,1
0.481046,-0.283203,31,1
0.870868,-0.113678,6,0
0.220231,0.239354,27,1
0.450550,-0.205489,22,1
0.066913,0.023754,21,1
0.331805,0.100914,37,1
0.768953,0.282992,19,0
0.882205,-0.098813,40,0
0.229356,-0.075720,43,1
0.445341,-0.110145,16,1
0.511719,-0.081135,11,0
0.019967,0.194997,6,1
0.636401,-0.259566,37,0
0.238844,0.048521,23,1
0.576150,0.085375,21,0
0.713057,-0.036270,17,0
0.536595,0.085902,29,0
0.158888,-0.232789,10,1
0.042148,-0.145026,36,1
0.361421,0.092101,4,1
0.211152,0.089910,44,1
0.205866,-0.246536,44,1
0.863491,-0.213565,33,0
0.594099,-0.247270,13,0
0.443531,0.109366,40,0
0.607652,0.178566,42,0
0.378521,-0.274036,31,1
0.401683,-0.289213,3,1
0.173085,0.110905,39,0
0.622187,-0.291042,9,1
0.326426,-0.084513,4,1
0.125869,-0.158805,4,1
0.191906,-0.071231,3,1
0.559945,0.134075,27,0
0.504423,-0.079388,41,1
0.093889,0.104413,7,1
0.464842,0.084035,35,0
0.410230,0.229481,40,0
0.885985,0.251625,40,0
0.757682,-0.246717,41,0
0.327466,-0.258134,12,1
0.042493,-0.135617,31,1
0.613358,-0.219208,30,1
0.763421,0.045794,24,0
0.873330,0.134774,20,0
0.724446,-0.101514,12,0
0.962788,0.271398,35,0
0.789772,-0.268342,44,1
0.412256,0.032692,9,0
0.418031,-0.246106,47,1
0.393123,-0.013272,6,1
0.759108,0.010746,45,0
0.521180,-0.274100,50,1
0.274767,-0.215936,9,1
0.821560,0.156912,33,0
0.270718,-0.085973,36,1
0.266778,0.277784,47,0
0.192802,-0.280235,35,1
0.948280,0.033507,18,0
0.620045,0.070962,30,0
0.067549,0.132992,19,1
0.795943,-0.199295,12,0
0.547596,-0.086596,40,0
0.266901,-0.205087,43,1
0.404119,-0.271370,32,1
0.919925,-0.286765,25,1
0.462021,0.135050,47,0
0.769150,-0.228660,12,1
0.636454,0.052840,26,0
0.546266,-0.189833,33,1
0.539485,0.102360,28,0
0.660248,0.022740,29,0
0.914146,-0.079074,36,0
0.179361,0.008212,32,1
0.214572,0.250138,44,0
0.232303,-0.276242,11,1
0.574137,0.088658,19,0
0.859341,-0.194039,5,0
0.659835,0.115867,49,0
0.399195,0.174660,48,0
0.032899,0.202668,44,0
0.530740,0.131299,4,0
0.514856,-0.164120,7,0
0.431782,0.264876,23,0
0.653584,0.059396,39,0
0.114153,0.260818,46,0
0.709773,-0.039542,38,0
0.282741,-0.219663,32,1
0.606050,0.017096,32,0
0.823977,-0.084091,35,0
0.185133,0.098767,20,0
0.408904,-0.235875,45,1
0.639304,-0.219910,12,1
0.639836,-0.090602,7,0
0.841458,-0.036470,8,0
0.524994,-0.277012,26,1
0.701578,-0.004462,47,0
0.031952,-0.019886,49,1
0.167354,0.156477,46,0
0.987853,-0.227290,26,0
0.488793,0.241044,8,0
0.031446,0.204923,20,0
0.040514,-0.248638,38,1
0.759660,0.239779,13,0
0.313439,-0.295370,36,1
0.272458,0.162604,43,0
0.852659,0.119031,12,0
0.758806,-0.102463,40,0
0.404000,-0.215321,14,1
0.019778,-0.205736,8,1
0.957526,0.155467,18,0
0.906707,0.128727,24,0
0.857384,-0.141578,4,0
0.710339,-0.015940,16,0
0.574669,0.191079,27,0
0.831895,-0.185371,38,0
0.413796,0.111121,26,0
0.658158,-0.139795,42,0
0.273576,0.077070,11,0
0.981132,-0.027086,27,0
0.082217,0.041395,28,1
0.776350,0.106504,15,0
0.269032,0.227571,29,0
0.753502,-0.032993,45,1
0.324871,-0.174753,44,0
0.279103,-0.279707,5,1
0.841945,0.244580,32,0
0.346256,0.055742,35,1
0.345235,0.065558,29,0
0.199933,0.237505,28,0
0.284921,0.268189,16,0
0.526682,-0.195286,33,1
0.638560,0.071755,19,0
0.803708,0.230400,17,0
0.231947,0.279539,20,0
0.305688,-0.297422,38,1
0.600818,0.036402,11,0
0.729927,-0.122484,14,1
0.739128,0.164452,45,0
0.325816,0.131692,9,1
0.862470,-0.179603,16,0
0.685949,0.113595,31,0
0.132527,0.054202,32,0
0.707512,-0.151772,23,1
0.737643,0.206139,7,0
0.716752,-0.010319,7,0
0.407532,-0.043219,8,0
0.587276,0.112048,11,0
0.568587,0.212461,24,0
0.013698,0.174240,42,0
0.566786,-0.202705,11,1
0.396660,-0.015119,23,0
0.844385,-0.200876,22,0
0.706812,0.034546,18,0
0.185681,0.209341,4,0
0.151648,-0.022870,9,1
0.958689,-0.265065,18,0
0.264651,-0.039082,18,1
0.527719,0.001409,43,0
0.535013,-0.293482,8,1
0.907174,-0.279314,36,0
0.273272,-0.184497,48,1
0.515757,-0.088965,42,1
0.285026,0.295165,44,0
0.727302,0.209516,15,0
0.290721,0.109821,8,0
0.759909,-0.002219,19,0
0.080209,-0.080068,44,1
0.328143,0.169983,4,0
0.469841,0.008346,6,1
0.517472,-0.187852,39,1
0.348955,0.097613,15,1
0.566775,-0.184777,44,0
0.240447,0.295756,17,0
0.269213,-0.168276,35,1
0.309995,-0.293811,5,1
0.533450,-0.278139,29,1
0.199775,-0.256342,7,1
0.533273,-0.132300,45,1
0.456699,0.079104,46,0
0.462964,0.241456,50,0
0.414913,0.204997,8,0
0.215477,0.053951,37,1
0.652668,0.267977,39,0
0.772347,-0.152945,45,0
0.671750,-0.284740,19,1
0.251665,0.103333,32,0
0.666253,0.220915,41,1
0.009104,-0.267123,38,1
0.126764,-0.230120,7,1
0.281753,-0.116059,47,1
0.600851,0.214084,49,0
0.623054,-0.209909,5,1
0.187348,-0.207076,27,1
0.760236,-0.110989,11,0
0.741629,0.267524,21,0
0.480048,-0.120996,3,1
0.795822,-0.253655,41,1
0.754658,-0.282882,40,1
0.691307,-0.155871,22,0
0.901532,0.045858,26,0
0.094263,0.204357,28,0
0.158828,0.065640,12,1
0.458621,0.121815,44,0
0.284442,-0.208269,34,1
0.864913,0.230300,28,0
0.586853,0.092819,43,0
0.679836,0.159743,31,0
0.929379,0.240624,9,0
0.709517,-0.128297,19,1
0.998240,0.271913,50,0
0.773418,-0.241230,43,1
0.665448,-0.077776,16,0
0.311755,0.004529,32,1
0.750871,-0.289994,40,1
0.432223,0.279123,26,0
0.946087,0.281924,48,0
0.868073,0.034951,16,0
0.079682,0.004311,9,1
0.979270,0.213202,14,0
0.414172,-0.060453,7,0
0.314751,-0.092076,43,1
0.346659,-0.181724,44,1
0.203637,-0.042478,40,1
0.391938,-0.297873,21,1
0.913173,-0.229101,37,0
0.397990,-0.024191,48,1
0.994673,0.295601,9,0
0.754089,-0.065879,5,0
0.603548,0.107143,29,0
0.242149,-0.125690,34,1
0.222783,-0.186943,41,1
0.457812,0.070579,6,0
0.537734,-0.061972,25,1
0.256834,0.060642,46,0
0.705206,-0.059751,37,0
0.560077,0.096751,43,1
0.367604,-0.063220,19,1
0.229066,0.097531,4,1
0.481636,-0.193282,47,1
0.943141,0.053138,8,0
0.584731,-0.213287,27,1
0.458465,-0.297327,18,1
0.755610,0.247807,22,0
0.952957,0.171735,10,0
0.492067,0.075845,41,0
0.822127,-0.021183,40,0
0.119961,0.047494,26,1
0.498366,0.142792,9,0
0.909603,0.230643,9,0
0.852240,0.067385,47,0
0.875913,-0.075404,34,0
0.011442,-0.012502,8,1
0.332830,0.205203,29,0
0.019924,0.106531,37,1
0.843363,0.188607,46,0
0.488768,0.106887,10,0
0.033204,0.043395,24,1
0.142411,-0.114591,34,1
0.916711,-0.065569,47,0
0.390628,-0.187867,31,1
0.239760,0.267608,30,0
0.220644,-0.005512,7,1
0.417709,0.271600,34,0
0.388128,0.006374,12,1
0.072366,0.053660,3,1
0.308877,-0.061614,26,1
0.762269,0.256115,25,0
0.863258,0.045861,31,0
0.461672,-0.091838,6,1
0.165713,0.017538,27,1
0.454228,-0.178880,38,0
0.250870,0.114955,29,0
0.293087,-0.053652,3,1
0.001885,0.203853,40,1
0.974301,-0.290033,24,1
0.059871,-0.167403,50,1
0.122648,-0.224179,9,1
0.477936,-0.173638,9,0
0.409476,0.153140,25,0
0.030482,-0.131643,29,1
0.748459,0.102816,30,0
0.990027,-0.099473,5,0
0.070470,0.286271,7,0
0.890695,0.079998,39,0
0.617202,-0.219835,41,0
0.538142,-0.100257,13,1
0.905561,0.089891,38,0
0.571575,0.279973,25,0
0.710067,0.065789,25,0
0.650085,0.281405,40,0
0.631115,-0.078760,46,1
0.794494,-0.100607,21,0
0.826779,-0.235907,21,0
0.133791,-0.185964,13,1
0.359402,0.284237,4,0
0.606285,0.046757,23,0
0.519215,-0.261807,45,1
0.499792,-0.030370,48,1
0.013672,-0.090835,22,1
0.639235,0.149574,12,0
0.205575,0.094569,10,0
0.069851,-0.028647,15,1
0.801064,-0.015376,38,0
0.187601,0.181054,50,0
0.832428,0.198970,46,0
0.820387,0.294958,20,0
0.821522,-0.134548,23,0
0.092820,-0.020916,31,1
0.112679,-0.131835,14,1
0.243250,-0.114876,29,1
0.448194,0.167841,5,0
0.688981,0.070213,21,0
0.661426,0.117311,47,0
0.072585,-0.159763,10,1
0.004598,-0.211536,6,1
0.912572,-0.038275,14,0
0.536203,-0.280773,25,1
0.720273,0.059674,48,0
0.217458,0.059525,37,0
0.876024,-0.108996,30,0
0.920103,-0.108167,38,0
0.581198,0.116275,11,0
0.883550,-0.264250,25,1
0.128002,-0.028457,24,1
0.843283,-0.268485,16,1
0.227295,0.039211,26,0
0.758527,-0.234174,17,1
0.770649,0.160887,3,0
0.632281,0.232070,8,0
0.000485,0.277178,22,1
0.068748,0.212654,6,0
0.275235,-0.085648,47,1
0.619382,0.129540,14,1
0.138440,0.080519,19,1
0.072010,-0.050058,46,1
0.067849,-0.247712,8,1
0.701413,-0.143920,5,1
0.759825,-0.158811,3,0
0.332377,0.073906,22,1
0.826474,0.159400,22,0
0.592976,0.067853,16,0
0.168058,-0.282866,21,1
0.585558,0.169951,7,0
0.099465,-0.128989,45,1
0.832024,-0.042868,35,0
0.462202,-0.145939,22,1
0.842919,0.173765,37,0
0.815509,-0.160419,7,0
0.286365,0.012917,39,1
0.961586,0.176718,9,0
0.222431,0.146359,41,1
0.557452,0.194871,11,0
0.794628,0.101060,28,0
0.409807,0.066743,8,0
0.557934,-0.039416,36,0
0.014259,-0.018804,10,1
0.889828,0.181119,50,0
0.268789,0.143361,24,0
0.743374,-0.219385,6,0
0.189937,0.298636,29,0
0.080746,-0.168564,12,1
0.664200,0.249890,19,0
0.765651,-0.136540,12,0
0.447917,-0.295690,6,1
0.187808,0.003808,30,1
0.292351,-0.073169,25,1
0.006050,0.165095,14,1
0.556043,-0.251604,8,1
0.912848,-0.139546,42,0
0.075899,-0.259853,25,1
0.967495,-0.113216,30,0
0.949346,-0.153148,19,0
0.307929,-0.100653,21,1
0.002946,-0.235549,28,1
0.986787,0.169317,16,0
0.190416,0.259734,24,0
0.858396,0.137442,15,0
0.909406,-0.152340,22,0
0.077195,0.294340,19,0
0.900628,0.201019,29,0
0.997588,-0.050985,49,0
0.564426,0.066896,47,0
0.309242,-0.250858,31,1
0.410245,0.280237,13,0
0.999273,0.291666,15,0
0.649704,-0.070945,20,0
0.859639,0.297449,48,0
0.711004,-0.137847,37,0
0.365000,-0.040631,35,1
0.630633,0.048956,31,0
0.081049,-0.025874,42,1
0.743341,-0.209937,25,0
