initial_mastery,aptitude,attempts_to_mastery
0.273396,0.535142,85.600
0.161105,0.750280,30.200
0.690714,0.802236,4.900
0.464005,0.915887,8.700
0.489231,0.746324,15.300
0.382044,0.635211,31.900
0.492578,0.521578,93.900
0.549222,0.697427,28.000
0.349888,0.539225,82.400
0.451791,0.949568,7.700
0.239164,0.612034,43.400
0.281390,0.595460,47.000
0.145132,0.596007,46.200
0.156039,0.543135,104.000
0.576759,0.821607,9.600
0.586450,0.558657,87.600
0.667326,0.881719,4.800
0.599288,0.503694,88.400
0.377007,0.677023,21.200
0.157288,0.858766,14.800
0.625586,0.764770,10.200
0.213159,0.932431,10.800
0.455778,0.574419,32.300
0.647979,0.666514,21.400
0.200570,0.662770,27.700
0.431791,0.836667,11.600
0.333868,0.820942,13.000
0.148299,0.910135,9.800
0.244587,0.593569,59.800
0.246524,0.587378,42.900
0.614334,0.849005,7.300
0.199496,0.574397,66.000
0.676181,0.572099,51.000
0.516030,0.634197,27.800
0.446139,0.543759,70.400
0.126446,0.731712,27.000
0.600571,0.650275,27.700
0.101356,0.773129,19.200
0.677251,0.676819,16.200
0.223904,0.856079,11.600
0.184331,0.535018,103.500
0.433675,0.594380,46.500
0.169612,0.763811,20.500
0.127271,0.690453,28.700
0.676174,0.779158,7.400
0.497821,0.739886,19.500
0.446645,0.535760,73.800
0.141572,0.926081,10.800
0.405215,0.673389,32.000
0.608015,0.676705,17.200
0.391839,0.690007,22.700
0.645830,0.643161,20.600
0.587532,0.737881,14.600
0.580144,0.541442,58.500
0.395130,0.550742,80.700
0.438471,0.793215,11.400
0.176223,0.583118,62.000
0.267198,0.552713,83.200
0.320531,0.790141,16.900
0.680777,0.781873,9.000
0.411210,0.819235,12.300
0.590469,0.822529,8.300
0.213136,0.507285,101.800
0.236931,0.615530,52.600
0.304216,0.764861,19.700
0.424478,0.524260,85.200
0.125296,0.676893,41.900
0.133927,0.610130,44.900
0.691773,0.690928,23.600
0.503724,0.843098,9.200
0.139589,0.616055,40.700
0.465093,0.588564,74.100
0.232280,0.770161,21.900
0.200668,0.854888,15.300
0.166261,0.619260,37.500
0.445034,0.750098,11.500
0.528562,0.748705,24.100
0.534605,0.579628,53.700
0.106619,0.561936,78.400
0.627025,0.778033,8.600
0.437084,0.591937,68.300
0.370378,0.878347,11.200
0.538741,0.710713,20.200
0.393320,0.521521,92.500
0.678260,0.528175,74.400
0.421423,0.911889,8.900
0.271504,0.812499,17.800
0.485995,0.503303,92.300
0.146828,0.615876,45.800
0.281791,0.881273,10.600
0.308863,0.619875,36.400
0.174850,0.573080,47.200
0.560337,0.856614,8.200
0.326928,0.536946,101.600
0.412912,0.546623,56.100
0.212361,0.946370,10.200
0.521279,0.745016,13.500
0.680278,0.940396,3.900
0.267304,0.813662,13.900
0.520836,0.681248,27.600
0.450072,0.945625,8.100
0.356478,0.869241,12.500
0.384475,0.664412,34.700
0.529287,0.677197,16.100
0.588878,0.521204,85.200
0.492741,0.770239,12.200
0.364112,0.666135,31.600
0.630815,0.782541,11.200
0.582766,0.820777,7.800
0.132952,0.790113,12.300
0.184130,0.817252,16.900
0.554560,0.771666,15.000
0.359150,0.792613,13.200
0.467435,0.779370,12.400
0.566598,0.697208,22.200
0.635239,0.834263,7.600
0.290614,0.534396,56.200
0.309081,0.502096,107.900
0.101277,0.646954,42.600
0.475919,0.652020,25.400
0.301652,0.946653,8.400
0.518969,0.749967,17.800
0.136593,0.529026,102.100
0.407804,0.730281,28.900
0.173523,0.672570,39.700
0.392226,0.788687,13.100
0.312819,0.860473,10.400
0.143431,0.669175,32.400
0.380504,0.875744,8.600
0.146094,0.843641,13.100
0.220334,0.907120,11.400
0.446301,0.900452,10.100
0.363902,0.729260,26.300
0.597989,0.559730,72.300
0.158851,0.683836,22.900
0.170212,0.940116,9.900
0.439352,0.670692,42.200
0.423377,0.736950,20.900
0.218829,0.609525,51.200
0.126086,0.809030,19.300
0.465708,0.940302,8.000
0.558188,0.586932,53.200
0.516145,0.768849,12.100
0.693390,0.685387,22.000
0.634465,0.784926,9.300
0.559205,0.729098,22.400
0.338251,0.670583,25.900
0.611628,0.938128,6.200
0.330824,0.640264,38.200
0.492719,0.645215,42.000
0.643324,0.684654,9.000
0.527670,0.803083,11.100
0.355427,0.518253,83.800
0.192697,0.650067,34.300
0.316060,0.672676,22.400
0.290705,0.561223,72.600
0.446946,0.787797,16.300
0.550564,0.638746,15.000
0.533584,0.551037,72.300
0.317316,0.615168,31.100
0.519928,0.805714,17.900
0.657223,0.932533,4.000
0.470367,0.559123,64.300
0.677435,0.587824,54.100
0.230239,0.640863,32.600
0.626907,0.524305,100.700
0.642202,0.700106,21.100
0.690470,0.877854,3.600
0.618268,0.880979,8.500
0.277282,0.892034,12.500
0.463116,0.572363,46.500
0.556356,0.546468,72.800
0.585983,0.561584,65.700
0.221770,0.890723,12.900
0.668935,0.845820,7.100
0.369548,0.745426,20.100
0.685960,0.710656,15.100
0.215062,0.561957,80.300
0.545533,0.557171,53.500
0.439229,0.835231,9.700
0.279814,0.616309,33.800
0.254283,0.936999,10.400
0.100605,0.537338,83.000
0.431643,0.527016,69.500
0.211773,0.679878,23.000
0.593036,0.597358,62.100
0.188780,0.799697,18.400
0.310911,0.501553,103.700
0.361070,0.916915,10.400
0.540144,0.756981,18.100
0.168420,0.728672,17.900
0.244708,0.694869,42.200
0.570445,0.576009,72.200
0.629990,0.504603,103.400
0.124556,0.775037,17.000
0.340029,0.741720,21.400
0.677737,0.557240,47.400
0.399963,0.505222,108.500
0.552587,0.533392,82.800
0.231173,0.884747,11.200
0.667200,0.722101,16.800
0.698331,0.681147,25.800
0.126904,0.849015,12.800
0.414081,0.870432,9.500
0.649973,0.729069,10.000
0.250802,0.510400,109.300
0.344856,0.908478,12.700
0.266420,0.565325,34.500
0.646779,0.650910,18.200
0.647345,0.831826,5.400
0.286251,0.841643,12.300
0.444752,0.641107,25.400
0.119511,0.807331,18.100
0.509368,0.872002,9.500
0.606181,0.715227,15.700
0.175151,0.856654,12.400
0.553694,0.706024,17.000
0.474124,0.613392,30.300
0.189922,0.626358,43.900
0.302471,0.588908,49.400
0.305330,0.565587,77.800
0.312893,0.943287,9.100
0.324801,0.934689,9.600
0.304178,0.778999,16.100
0.209824,0.628679,60.000
0.536436,0.544274,78.400
0.508404,0.817673,12.400
0.399389,0.739942,21.500
0.134901,0.900527,12.400
0.365507,0.857691,13.100
0.171690,0.674049,29.800
0.647012,0.661542,32.300
0.471980,0.685621,20.600
0.239018,0.624959,46.300
0.238743,0.666596,28.100
0.349785,0.944310,8.200
0.310602,0.920461,9.800
0.496553,0.703995,25.000
0.141756,0.923436,11.800
0.596360,0.840736,8.600
0.376015,0.859836,13.200
0.273795,0.588413,47.000
0.334324,0.869503,11.400
0.571040,0.944046,6.000
0.305806,0.862121,16.200
0.217087,0.554729,80.300
0.377798,0.643814,22.500
0.643999,0.760960,12.700
0.136672,0.717394,17.500
0.621284,0.805346,10.000
0.261781,0.761670,14.700
0.639667,0.850379,7.300
0.108505,0.526973,96.300
0.285859,0.686935,28.700
0.670852,0.736915,15.400
0.222008,0.941551,10.700
0.295266,0.547397,80.400
0.276457,0.724869,22.400
0.203504,0.534563,107.200
0.235353,0.631076,36.500
0.488272,0.545901,87.300
0.225553,0.565201,56.300
0.397602,0.640200,31.900
0.297628,0.644672,25.900
0.139579,0.537400,89.500
0.344109,0.741800,26.100
0.645664,0.648518,24.400
0.531671,0.872792,6.600
0.677226,0.543237,71.800
0.315132,0.501493,109.100
0.398570,0.658429,34.900
0.223135,0.834483,15.300
0.441439,0.679390,21.700
0.689092,0.595481,41.300
0.429433,0.802223,12.500
0.604452,0.581133,40.300
0.370997,0.588237,29.800
0.368792,0.526413,88.100
0.431618,0.578234,38.500
0.622852,0.540651,79.300
0.388351,0.672882,29.100
0.289501,0.897462,11.700
0.380088,0.944801,7.900
0.448199,0.754450,14.300
0.389169,0.606565,59.300
0.542554,0.784677,14.100
0.668747,0.849408,9.200
0.417028,0.508283,116.100
0.217055,0.592178,46.600
0.310889,0.640900,22.700
0.608065,0.611567,18.300
0.522200,0.755780,13.700
0.147322,0.814669,14.700
0.668459,0.920204,4.500
0.462026,0.587131,53.200
0.317413,0.559925,42.900
0.347658,0.782065,15.900
0.697091,0.592474,48.500
0.276795,0.836713,11.900
0.525983,0.632035,26.400
0.284914,0.847889,12.000
0.115637,0.828116,14.400
0.685337,0.591597,47.300
0.532920,0.528023,108.200
0.697830,0.720604,10.100
0.694457,0.638626,41.000
0.415916,0.538403,80.400
0.440473,0.620967,30.700
0.300389,0.679858,34.400
0.505580,0.841351,11.600
0.679736,0.705956,9.100
0.584480,0.936664,6.000
0.192563,0.797792,16.800
0.644471,0.542292,69.200
0.246211,0.579574,75.100
0.502959,0.648095,34.100
0.166379,0.669723,43.000
0.619692,0.638856,10.200
0.150821,0.681265,28.700
0.378709,0.607469,32.800
0.282020,0.909061,12.000
0.144861,0.856228,13.300
0.444041,0.651721,25.400
0.510827,0.840709,11.000
0.263043,0.582185,46.000
0.414466,0.822123,9.900
0.314054,0.800480,12.100
0.434052,0.701315,19.100
0.469926,0.934135,7.300
0.121514,0.509658,84.800
0.174090,0.870668,10.300
0.447724,0.931190,8.800
0.116380,0.677974,41.800
0.248681,0.506412,110.000
0.251282,0.523849,114.200
0.583260,0.705537,9.300
0.128342,0.566302,59.200
0.227643,0.694657,27.300
0.343719,0.670845,18.400
0.381956,0.793873,11.600
0.687263,0.695181,22.900
0.265103,0.759044,15.800
0.325323,0.517943,129.000
0.335396,0.639565,33.600
0.691010,0.508524,44.300
0.205741,0.925906,10.000
0.430591,0.584983,51.300
0.615684,0.579171,53.100
0.574347,0.879467,7.900
0.278090,0.858185,10.800
0.286597,0.899892,9.800
0.328169,0.786614,19.300
0.462023,0.613856,35.400
0.223061,0.941437,10.900
0.283492,0.863388,11.600
0.606006,0.774722,8.700
0.599021,0.764957,15.300
0.568792,0.500707,90.300
0.464348,0.926197,7.500
0.296916,0.557571,65.600
0.176252,0.818584,14.400
0.691215,0.757501,11.900
0.521249,0.839993,13.800
0.647696,0.947491,5.000
0.644941,0.729954,11.500
0.384873,0.535718,75.100
0.683020,0.722916,15.800
0.229761,0.855578,14.500
0.499682,0.667271,38.800
0.191649,0.902892,10.600
0.456757,0.859842,10.500
0.379415,0.697123,18.800
0.299791,0.622581,43.600
0.249965,0.768436,20.400
0.386790,0.724697,15.200
0.133426,0.559798,72.200
0.612404,0.744465,19.700
0.639922,0.814784,8.300
0.175842,0.744970,27.500
0.305848,0.716054,29.300
0.266673,0.588798,52.200
0.628184,0.554292,62.300
0.175199,0.740852,23.200
0.300404,0.733036,17.000
0.414263,0.792069,10.300
0.137508,0.537732,63.700
0.244370,0.541661,92.600
0.504029,0.731515,12.700
0.631516,0.709686,11.800
0.661554,0.803642,5.600
0.686249,0.852632,5.100
0.207510,0.517101,127.700
0.649384,0.759188,7.600
0.447012,0.545523,100.900
0.639596,0.562389,67.300
0.323949,0.528058,113.400
0.226746,0.712315,28.400
0.284875,0.591947,40.300
0.399440,0.638290,26.100
0.162648,0.818041,13.100
0.586372,0.533129,87.500
0.681808,0.687589,14.800
0.220310,0.714350,29.400
0.682519,0.751750,8.400
0.185111,0.855991,11.900
0.479630,0.815277,12.100
0.258286,0.660002,31.800
0.309752,0.683427,26.200
0.357505,0.612601,44.900
0.475422,0.680006,20.700
0.436829,0.927111,9.400
0.669355,0.941606,4.400
0.608969,0.649011,18.000
0.695083,0.654962,13.800
0.201675,0.844269,15.100
0.415336,0.559293,83.500
0.493012,0.604138,74.500
0.501124,0.908513,6.900
0.698986,0.502325,107.100
0.343372,0.702220,21.100
0.348170,0.759897,22.000
0.450792,0.680861,35.100
0.323649,0.882131,9.800
0.511947,0.747456,12.500
0.190533,0.716461,19.000
0.670102,0.620722,39.900
0.336309,0.765976,22.100
0.176385,0.869747,16.700
0.302137,0.834151,11.000
0.644627,0.626292,21.300
0.520933,0.709218,19.500
0.520908,0.930421,7.300
0.528562,0.898810,7.400
0.240011,0.535731,68.700
0.236004,0.852617,14.300
0.597589,0.747482,21.900
0.659969,0.524321,71.200
0.229640,0.857232,12.600
0.348933,0.702769,23.600
0.654393,0.882127,5.700
0.340448,0.861846,14.700
0.359706,0.774668,12.200
0.274573,0.544516,70.300
0.518885,0.562180,69.000
0.440676,0.633511,32.600
0.290600,0.568518,66.800
0.352383,0.768690,15.000
0.494048,0.786811,13.000
0.381538,0.858140,12.300
0.597058,0.865252,8.900
0.545390,0.646306,30.600
0.426431,0.572188,57.900
0.239409,0.582590,44.400
0.658404,0.914686,4.800
0.530112,0.924641,7.300
0.655975,0.561362,44.100
0.440770,0.824476,8.500
0.396946,0.894026,10.100
0.203960,0.700730,23.800
0.401835,0.732675,15.800
0.545167,0.535129,106.000
0.185837,0.551287,89.500
0.545134,0.566905,54.800
0.537992,0.781202,11.800
0.366279,0.645903,39.100
0.171645,0.905808,12.300
0.216854,0.555877,86.000
0.381205,0.938319,9.100
0.625288,0.711871,13.500
0.613838,0.918164,6.500
0.693058,0.526733,71.300
0.189439,0.568324,51.800
0.549651,0.770901,14.700
0.684196,0.555671,44.800
0.523215,0.571823,80.400
0.439748,0.853422,13.400
0.386701,0.582449,59.100
0.403304,0.506521,85.600
0.252644,0.893600,11.400
0.648819,0.564156,55.400
0.686607,0.506042,93.300
0.389380,0.870946,9.700
0.691163,0.627574,36.500
0.224221,0.887996,10.900
0.677044,0.731223,10.200
0.495299,0.694751,25.100
0.353090,0.558983,70.700
0.573739,0.500773,104.300
0.561555,0.841702,8.500
0.259803,0.873626,12.600
0.259398,0.874973,12.500
0.222565,0.949330,10.700
0.131205,0.525512,71.600
0.685227,0.525679,91.800
0.556204,0.931636,5.700
0.324422,0.676859,32.200
0.599426,0.631548,26.600
0.268797,0.558664,65.100
0.364553,0.749873,16.800
0.469957,0.648320,39.600
0.106691,0.857807,16.800
0.558083,0.902107,7.400
0.547830,0.564209,35.800
0.366359,0.673142,23.800
0.235769,0.592784,53.400
0.466831,0.907274,10.300
0.616192,0.819989,8.600
0.686406,0.681956,12.700
0.123318,0.809671,14.200
0.288611,0.725489,24.900
0.309692,0.659215,31.300
0.605018,0.671770,41.400
0.527462,0.745994,15.900
0.647433,0.622979,24.300
0.612291,0.722507,16.700
0.427156,0.618359,35.800
0.563066,0.752858,18.200
0.239086,0.544155,80.700
0.320905,0.846865,11.900
0.150745,0.794584,17.100
0.521882,0.572446,35.200
0.430212,0.738130,25.200
0.664673,0.591588,55.200
0.386322,0.708339,19.700
0.455251,0.764727,18.000
0.437740,0.766417,21.300
0.185118,0.656288,38.200
0.169123,0.545601,67.800
0.460833,0.589698,57.100
0.198666,0.791508,13.700
0.243904,0.933881,9.800
0.147879,0.778540,23.600
0.528467,0.645896,48.600
0.459998,0.703400,17.600
0.651389,0.566791,69.200
0.388333,0.913734,9.500
0.215400,0.909498,10.000
0.152438,0.670353,33.800
0.585832,0.722857,12.400
0.431115,0.756699,19.800
0.430885,0.735545,14.700
0.520006,0.924110,8.900
0.270427,0.888470,12.600
0.694970,0.705310,15.000
0.185628,0.566976,62.200
0.429469,0.523543,66.400
0.219502,0.659969,29.600
0.382027,0.777030,14.300
0.678702,0.697231,20.700
0.541651,0.902644,8.700
0.173146,0.782038,17.900
0.149827,0.674330,35.600
0.158514,0.724492,23.000
0.400960,0.530652,92.200
0.476595,0.901531,7.200
0.427489,0.661978,30.800
0.332670,0.887339,11.100
0.513133,0.808906,10.400
0.693033,0.512616,91.900
0.553993,0.720410,20.700
0.476565,0.826169,10.100
0.642192,0.593868,41.100
0.208904,0.644092,37.500
0.235308,0.895766,12.200
0.638852,0.516277,72.300
0.560368,0.863246,7.400
0.420094,0.507291,73.900
0.608031,0.785221,9.700
0.408879,0.772163,11.400
0.595536,0.821099,12.300
0.570054,0.841575,6.900
0.628891,0.644711,25.500
0.504041,0.831169,10.400
0.557545,0.753144,15.100
0.695243,0.711081,9.400
0.426500,0.674904,27.300
0.305110,0.927171,12.800
0.684312,0.606945,27.400
0.374597,0.681992,25.100
0.575725,0.583377,42.100
0.496520,0.846954,11.500
0.664053,0.713020,18.700
0.268871,0.904631,10.800
0.123746,0.775542,18.300
0.332490,0.830837,13.300
0.337139,0.502445,99.500
0.224370,0.616214,53.300
0.356491,0.753746,16.500
0.413984,0.830200,9.800
0.659189,0.908109,6.100
0.545496,0.668232,18.900
0.633191,0.858848,6.000
0.357469,0.776984,15.200
0.381529,0.552844,73.300
0.640638,0.874408,8.100
0.539076,0.729478,17.700
0.564095,0.561022,62.400
0.388752,0.606954,23.700
0.607287,0.557697,59.400
0.286377,0.761157,21.000
0.388719,0.676137,29.900
0.427630,0.922418,8.800
0.636848,0.690475,12.500
0.281225,0.668069,34.100
0.581875,0.527665,71.600
0.666692,0.741493,14.400
0.420615,0.704791,20.400
0.589243,0.794050,7.700
0.557929,0.679542,16.300
0.274102,0.926609,11.000
0.244342,0.879196,12.000
0.557011,0.874604,5.700
0.592630,0.934412,6.200
0.202842,0.837135,13.700
0.121685,0.688129,32.500
0.619656,0.876719,6.600
0.201238,0.827348,13.300
0.626383,0.634561,28.900
0.336113,0.907887,11.400
0.413202,0.943343,8.400
0.606847,0.863719,6.700
0.626551,0.685743,16.400
0.534640,0.946221,6.700
0.505411,0.688393,18.000
0.370294,0.679651,36.000
0.249848,0.813164,19.200
0.388428,0.847797,9.100
0.237766,0.543262,100.300
0.404052,0.766249,25.700
0.404052,0.680691,35.900
0.577418,0.903587,6.800
0.167622,0.738953,19.800
0.521167,0.727345,16.300
0.200822,0.500138,91.200
0.691843,0.573229,30.200
0.416619,0.849327,13.200
0.540209,0.920391,7.600
0.442092,0.792279,14.500
0.625853,0.826055,8.000
0.559379,0.800268,13.700
0.329186,0.743503,15.100
0.639265,0.933561,7.300
0.293460,0.811829,12.300
0.591519,0.621012,25.600
0.257137,0.831303,13.100
0.259432,0.677912,22.300
0.118446,0.921727,13.800
0.351638,0.770946,21.800
0.236207,0.723897,23.800
0.629762,0.571399,47.500
0.264467,0.825266,12.900
0.537335,0.838108,7.200
0.464035,0.947265,8.500
0.244258,0.755325,17.000
0.666782,0.516100,92.600
0.307049,0.812397,13.500
0.692848,0.657279,17.900
0.421409,0.573195,69.000
0.411756,0.764256,13.200
0.580541,0.788869,12.800
0.459318,0.678317,25.300
0.498710,0.602573,43.400
0.588777,0.522014,60.600
0.130953,0.664133,47.500
0.638855,0.889765,5.900
0.302068,0.750164,19.700
0.432699,0.662001,43.600
0.466802,0.551219,77.700
0.458517,0.905286,7.200
0.637718,0.616634,23.900
0.643187,0.894678,4.000
0.271560,0.556340,83.000
0.324584,0.635975,45.600
0.272643,0.862860,11.400
0.634740,0.627034,23.200
0.681641,0.540005,41.400
0.390392,0.691523,24.500
0.666413,0.727282,12.200
0.638193,0.808484,6.300
0.140536,0.534082,84.300
0.151576,0.769080,17.600
0.622335,0.732811,18.500
0.177241,0.501752,119.200
0.633868,0.517212,78.500
0.576403,0.887811,9.300
0.651843,0.806946,10.700
0.134376,0.882506,11.400
0.229654,0.502653,116.700
0.182945,0.555237,100.100
0.309135,0.659796,32.300
0.636356,0.947760,4.400
0.241190,0.903577,11.400
0.320434,0.890494,10.700
0.630195,0.686092,29.900
0.649949,0.547124,95.300
0.690959,0.816858,6.200
0.583058,0.938848,5.000
0.249721,0.776547,17.400
0.223214,0.845671,12.700
0.439068,0.796067,11.300
0.190250,0.577321,89.000
0.585480,0.577206,56.300
0.260315,0.944521,10.200
0.113191,0.838376,15.700
0.515315,0.883640,8.200
0.693882,0.834372,4.500
0.232740,0.808233,16.600
0.351919,0.551183,79.500
0.552196,0.696177,19.300
0.347257,0.733753,26.300
0.344140,0.511265,115.800
0.110716,0.554299,54.800
0.202628,0.948439,9.200
0.130424,0.697330,27.900
0.233985,0.659233,34.600
0.594980,0.930518,5.900
0.420378,0.881309,9.400
0.176783,0.930824,10.700
0.345554,0.765598,20.700
0.352480,0.703368,23.800
0.490898,0.837253,11.800
0.165562,0.826169,15.600
0.699514,0.917757,4.800
0.565393,0.933685,5.500
0.364055,0.584531,36.800
0.305632,0.645591,54.300
0.416321,0.575892,46.300
0.451918,0.878117,11.400
0.651407,0.836042,6.600
0.643647,0.931043,4.000
0.644425,0.501635,126.100
0.118785,0.851732,11.800
0.668173,0.518840,84.900
0.267411,0.895672,10.200
0.151648,0.656168,39.600
0.501361,0.567253,60.700
0.475038,0.932512,8.100
0.662081,0.670023,15.200
0.483678,0.721643,21.900
0.123333,0.800416,18.100
0.207413,0.835486,11.800
0.574354,0.799072,7.000
0.486713,0.943433,7.700
0.167396,0.613231,57.400
0.604436,0.844479,7.400
0.579000,0.876574,6.900
0.663226,0.712004,16.400
0.401752,0.638919,43.200
0.386574,0.857045,8.500
0.292286,0.676234,22.000
0.522403,0.620047,44.600
0.642977,0.752871,16.000
0.174284,0.625115,49.400
0.198969,0.789791,19.600
0.352030,0.911668,9.700
0.412415,0.809139,10.400
0.260930,0.740957,22.300
0.163623,0.668249,28.100
0.283145,0.594953,46.500
0.294086,0.699440,17.800
0.237130,0.774490,16.200
0.120357,0.910571,11.100
0.438886,0.795317,16.500
0.595610,0.857540,7.300
0.129626,0.856289,14.600
0.252201,0.912226,10.900
0.407406,0.938902,9.100
0.661009,0.779491,8.100
0.675395,0.553106,82.800
0.129525,0.610664,46.900
0.307942,0.870482,11.200
0.145172,0.534769,62.700
0.401386,0.594531,51.900
0.122196,0.602757,45.800
0.446485,0.545300,80.600
0.597428,0.716229,17.100
0.644811,0.699133,18.100
0.155349,0.608113,40.000
0.671160,0.532684,88.800
0.586318,0.850702,8.200
0.147443,0.649527,39.600
0.152440,0.796020,14.500
0.595868,0.772033,12.400
0.359888,0.761423,16.400
0.378319,0.939044,8.500
0.463174,0.510918,98.100
0.556571,0.607691,60.400
0.377076,0.507411,83.900
0.697047,0.801303,3.600
0.616651,0.680292,23.400
0.162278,0.788289,14.400
0.369243,0.746436,18.800
0.129235,0.929170,12.500
0.286394,0.766413,15.200
0.173909,0.704444,25.700
0.173615,0.557062,104.100
0.371586,0.587181,41.300
0.230898,0.629574,44.000
0.235928,0.829431,15.000
0.197523,0.710681,28.400
0.594612,0.659168,25.300
0.147931,0.770205,19.800
0.269050,0.735295,17.600
0.653045,0.579217,62.400
0.307567,0.533479,104.400
0.163771,0.851653,15.100
0.696116,0.942955,3.000
0.212115,0.914301,10.400
0.327941,0.940649,8.300
0.111764,0.621623,47.700
0.134227,0.940853,11.500
0.140666,0.810677,16.600
